DayOfWeek,Time,Year,Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3,11,2004.0,6.590706112196483,15.802415728594909,1128.8583124011536,1125.2800880702082,1336.9835469587508,1333.4895339101313,2001.8648711508047,125.02372407364251,126.53704220547648,106.22558844092286,2.523747378233512,3.963515985983192,739.8125562067789,6.636942971439204,15.151440444072318,0.0,0.00200018606381989,2.131810711073898,0.40129314354823703,2.3599094489409866,0.012171674884485378,1.634973796012032
3,12,2004.0,6.55868039382599,15.818281106952988,1229.4892147572316,1225.3563386389553,1448.6405930552648,1444.8851929779478,2114.2868408795234,124.80595309003687,126.38354668251394,106.58587549702989,2.825367439913714,4.384317630619489,740.2884791442476,6.875138529737717,14.616501501742665,0.0,0.0022807214789354493,2.1547838936091614,0.3047493615586001,2.6066076677213665,0.01080933489664477,1.9914874480011564
3,13,2004.0,6.5877968977217645,15.808182864760058,1327.3771661415415,1321.0689681289384,1547.1954960290343,1539.8023206495395,2080.1727460009693,120.82017523878943,121.1509482549685,101.2268233793449,4.923708866718297,5.21308470673776,693.2556804411051,7.028371909840039,16.430744062045566,0.0,0.002469098400387785,2.19166565681047,0.4606307561803199,3.4991062772661174,0.020646509936984973,2.267117062530296
3,14,2004.0,6.579899548134585,15.84888545463708,1429.2049520417934,1421.3595605650837,1631.4676354696394,1622.4414506727587,2118.207135777998,119.95694271377093,120.3125430448002,100.46487387599771,6.195332233186273,6.523777527674657,680.527624262989,6.916900438427038,15.773193798189178,0.0,0.0024357057667433774,2.3193462229762645,0.5027296702558331,4.137357007273521,0.017150728192034403,2.6756311837530027
3,15,2004.0,6.596835394423535,15.79313311314233,1528.964651662954,1521.1433904293724,1725.788412671523,1718.036884553345,2094.983547123435,119.88411131473981,119.48478377755588,98.93890625721897,7.40018172577888,7.017989092864275,667.2057915354482,6.968922344266073,17.423104693140793,0.0,0.002488670404792995,2.3317305476611105,0.6216145633305169,4.889930102158384,0.030478531377217913,2.7723020201244335
3,16,2004.0,6.635618628822707,15.835731894196815,1628.8169265107601,1616.625374775135,1804.642912005343,1795.0073122792992,2129.1540075954426,121.39076640507598,120.87877273635819,100.6291200534313,9.562330940056771,9.02893264041575,674.7859617562796,6.9722166699980015,17.046538743420616,0.0,0.0024318742088080486,2.74978346325538,0.8234226130988074,5.4533946298887335,0.01620694250116597,3.540209207808648
3,17,2004.0,6.546043656207367,15.800581291891572,1728.9062370247345,1716.563853134824,1901.0319707356243,1888.2999436502757,2045.3433774245211,128.101533108299,127.37521501868439,104.09881187824354,9.895909232851047,9.129352274749392,709.4147487988612,7.597054985467703,18.360578919271607,0.0,0.002772999584791506,2.530072958063942,0.8834895308144018,6.002565395337802,0.015985527018209857,3.811080135239338
3,18,2004.0,6.622790348593967,15.774507768711176,1828.8751896268145,1811.7185858231,1996.8140602995775,1984.571850598023,2070.6348785589958,124.06178786326974,123.04951854749852,101.08137562411983,13.026645115862246,11.973140858789902,684.9151909043003,6.944509205882823,18.84171949603181,0.0,0.0021557574693004166,2.92961052648388,1.1997668588218386,6.900132539162928,0.01168899605576226,5.016224071028216
3,19,2004.0,6.605835149067333,15.9091247276399,1925.6171724150147,1902.3775486705283,2071.661478944473,2065.638323501798,2073.914988219872,118.18973931252329,117.99071761350552,93.95437525509752,15.137300136643537,14.929425519477068,649.7873022621388,6.878212963455032,18.718215797771517,0.0,0.0017714478042904465,3.2498804272732102,1.3134399744911516,7.063772120954456,0.01523445111689784,6.657136277479584
3,2,2004.0,7.666666666666667,17.55666666666667,188.63,1124.6266666666668,568.6866666666666,1019.9566666666667,910.6233333333333,182.79,187.39666666666668,154.81333333333333,115.66333333333333,120.27,1312.8766666666668,13.376666666666667,17.886666666666667,0.0,0.0,24.066666666666666,11.176666666666666,4.736666666666666,0.18,79.08333333333333
